tid,cid,column,value,label
10654,11, 0,,1
10655,2, 77516, 143069,-1
10656,10, 2174,Z 0,1
10657,12, 40, 50,-1
10658,4, 13,,1
10659,7, Not-in-family, Husband,-1
10660,11, 0, 0,1
10661,8, White, White,-1
10662,3, Bachelors,K Assoc-acdm,1
10663,6, Adm-clerical, Transport-moving,-1
10664,14, <=50K,R <=50K,1
10665,7, Not-in-family, Not-in-family,-1
10666,0,39,d40,1
10667,4, 13, 13,-1
10668,1, State-gov,vPaire t,1
10669,4, 13, 15,-1
10670,11, 0,,1
10671,1, State-gov, Self-emp-not-inc,-1
10672,8, White,ihWe t,1
10673,1, State-gov, Private,-1
10674,2, 77516,,1
10675,5, Never-married, Married-civ-spouse,-1
10676,12, 40, 40f,1
10677,11, 0, 0,-1
10678,14, <=50K,= K50<,1
10679,14, <=50K, <=50K,-1
10680,9, Male, FemaleU,1
10681,3, Bachelors, Bachelors,-1
10682,14, <=50K, <=50Kj,1
10683,11, 0, 0,-1
10684,2, 77516,,1
10685,11, 0, 0,-1
10686,7, Not-in-family,k Husband,1
10687,11, 0, 0,-1
10688,7, Not-in-family,x Husband,1
10689,6, Adm-clerical, Prof-specialty,-1
10690,13, United-States,,1
10691,0,39,38,-1
10692,10, 2174,K 0,1
10693,1, State-gov, State-gov,-1
10694,8, White,f White,1
10695,13, United-States, United-States,-1
10696,3, Bachelors,,1
10697,1, State-gov, Private,-1
10698,13, United-States,C United-States,1
10699,1, State-gov, ?,-1
10700,11, 0, 0,1
10701,5, Never-married, Never-married,-1
10702,10, 2174,0 ,1
10703,1, State-gov, ?,-1
10704,10, 2174, 0U,1
10705,7, Not-in-family, Unmarried,-1
10706,14, <=50K, <=50KB,1
10707,14, <=50K, >50K,-1
10708,1, State-gov, ?K,1
10709,10, 2174, 0,-1
10710,5, Never-married,aS tpaeerd,1
10711,7, Not-in-family, Not-in-family,-1
10712,9, Male, aelM,1
10713,7, Not-in-family, Wife,-1
10714,1, State-gov, ?,1
10715,6, Adm-clerical, Transport-moving,-1
10716,4, 13,Q 11,1
10717,2, 77516, 144172,-1
10718,12, 40,5 4,1
10719,1, State-gov, Private,-1
10720,5, Never-married,V Never-married,1
10721,1, State-gov, Private,-1
10722,10, 2174,,1
10723,10, 2174, 0,-1
10724,6, Adm-clerical,i-govtnnTrpoa msr,1
10725,12, 40, 50,-1
10726,3, Bachelors,saseMt r,1
10727,4, 13, 9,-1
10728,7, Not-in-family,,1
10729,11, 0, 0,-1
10730,8, White,,1
10731,5, Never-married, Married-civ-spouse,-1
10732,4, 13, 10H,1
10733,12, 40, 45,-1
10734,8, White,hti eW,1
10735,4, 13, 15,-1
10736,1, State-gov,T Private,1
10737,10, 2174, 0,-1
10738,0,39,,1
10739,2, 77516, 370045,-1
10740,1, State-gov,evi aPtr,1
10741,14, <=50K, <=50K,-1
10742,5, Never-married,eNem drrvr-aie,1
10743,10, 2174, 0,-1
10744,3, Bachelors,d-gaS Hr,1
10745,9, Male, Female,-1
10746,3, Bachelors,W Some-college,1
10747,7, Not-in-family, Husband,-1
10748,8, White,,1
10749,11, 0, 0,-1
10750,1, State-gov,arev iPt,1
10751,10, 2174, 0,-1
10752,10, 2174,p 0,1
10753,11, 0, 0,-1
10754,14, <=50K,f <=50K,1
10755,9, Male, Male,-1
10756,7, Not-in-family,,1
10757,5, Never-married, Married-civ-spouse,-1
10758,2, 77516, 321943c,1
10759,10, 2174, 0,-1
10760,4, 13,,1
10761,1, State-gov, Self-emp-inc,-1
10762,14, <=50K,K5< 0=,1
10763,7, Not-in-family, Own-child,-1
10764,12, 40,m 20,1
10765,12, 40, 40,-1
10766,2, 77516,,1
10767,0,39,38,-1
10768,12, 40,,1
10769,7, Not-in-family, Husband,-1
10770,8, White, WhiteZ,1
10771,13, United-States, South,-1
10772,1, State-gov,,1
10773,10, 2174, 0,-1
10774,2, 77516,H 137898,1
10775,7, Not-in-family, Husband,-1
10776,5, Never-married,- deimrNraerve,1
10777,2, 77516, 142022,-1
10778,9, Male, Maleu,1
10779,0,39,55,-1
10780,14, <=50K, <=50KG,1
10781,6, Adm-clerical, Tech-support,-1
10782,13, United-States,,1
10783,0,39,28,-1
10784,0,39,54,1
10785,4, 13, 10,-1
10786,10, 2174, 0n,1
10787,8, White, White,-1
10788,11, 0,P 0,1
10789,9, Male, Female,-1
10790,14, <=50K, =5K0<,1
10791,10, 2174, 7688,-1
10792,1, State-gov,Q Private,1
10793,7, Not-in-family, Wife,-1
10794,9, Male, meelaF,1
10795,14, <=50K, <=50K,-1
10796,12, 40,04 ,1
10797,1, State-gov, Federal-gov,-1
10798,12, 40,4 5,1
10799,9, Male, Female,-1
10800,11, 0,0 ,1
10801,12, 40, 40,-1
10802,8, White,Z White,1
10803,9, Male, Female,-1
10804,0,39,p25,1
10805,8, White, White,-1
10806,7, Not-in-family,,1
10807,2, 77516, 198965,-1
10808,4, 13,5 ,1
10809,14, <=50K, <=50K,-1
10810,14, <=50K,,1
10811,1, State-gov, Private,-1
10812,0,39,M29,1
10813,5, Never-married, Married-civ-spouse,-1
10814,11, 0,l 0,1
10815,1, State-gov, Private,-1
10816,14, <=50K,z <=50K,1
10817,4, 13, 9,-1
10818,4, 13,l 10,1
10819,8, White, White,-1
10820,13, United-States,,1
10821,11, 0, 0,-1
10822,5, Never-married,,1
10823,3, Bachelors, Some-college,-1
10824,14, <=50K,K5< =0,1
10825,5, Never-married, Never-married,-1
10826,4, 13, 10z,1
10827,9, Male, Male,-1
10828,7, Not-in-family, HusbandL,1
10829,12, 40, 40,-1
10830,5, Never-married,b Married-civ-spouse,1
10831,4, 13, 9,-1
10832,11, 0,f 0,1
10833,14, <=50K, >50K,-1
10834,14, <=50K,0 =5K<,1
10835,1, State-gov, Private,-1
10836,0,39,94,1
10837,12, 40, 60,-1
10838,2, 77516, 244773p,1
10839,6, Adm-clerical, Adm-clerical,-1
10840,5, Never-married,P Married-civ-spouse,1
10841,8, White, White,-1
10842,0,39,f27,1
10843,13, United-States, United-States,-1
10844,10, 2174,Z 0,1
10845,2, 77516, 349365,-1
10846,12, 40,Z 48,1
10847,14, <=50K, >50K,-1
10848,0,39,s45,1
10849,12, 40, 80,-1
10850,6, Adm-clerical,efatrCpi rra-,1
10851,8, White, White,-1
10852,6, Adm-clerical,,1
10853,11, 0, 0,-1
10854,2, 77516, 195949G,1
10855,4, 13, 10,-1
10856,11, 0, 0,1
10857,3, Bachelors, HS-grad,-1
10858,0,39,23N,1
10859,14, <=50K, >50K,-1
10860,14, <=50K,w <=50K,1
10861,9, Male, Male,-1
10862,7, Not-in-family,J Not-in-family,1
10863,5, Never-married, Divorced,-1
10864,3, Bachelors,aeroBhcl s,1
10865,2, 77516, 104892,-1
10866,6, Adm-clerical, Craft-repairX,1
10867,8, White, White,-1
10868,5, Never-married,ev-d iarmreerN,1
10869,9, Male, Male,-1
10870,9, Male,c Male,1
10871,5, Never-married, Never-married,-1
10872,2, 77516,,1
10873,14, <=50K, <=50K,-1
10874,6, Adm-clerical,f Prof-specialty,1
10875,14, <=50K, <=50K,-1
10876,10, 2174,W 0,1
10877,10, 2174, 0,-1
10878,8, White, tiWhe,1
10879,12, 40, 40,-1
10880,7, Not-in-family, Own-childd,1
10881,8, White, White,-1
10882,12, 40,b 48,1
10883,13, United-States, United-States,-1
10884,8, White, alBck,1
10885,5, Never-married, Divorced,-1
10886,14, <=50K,5K 0>,1
10887,2, 77516, 483822,-1
10888,3, Bachelors,S Some-college,1
10889,9, Male, Female,-1
10890,4, 13, 11I,1
10891,12, 40, 30,-1
10892,0,39,,1
10893,5, Never-married, Widowed,-1
10894,2, 77516,S 121471,1
10895,13, United-States, United-States,-1
10896,1, State-gov, PrivateQ,1
10897,12, 40, 35,-1
10898,6, Adm-clerical,i--Mncpcteas iphno,1
10899,13, United-States, United-States,-1
10900,0,39,X30,1
10901,3, Bachelors, Bachelors,-1
10902,8, White, BlackE,1
10903,2, 77516, 209609,-1
10904,0,39,,1
10905,0,39,32,-1
10906,5, Never-married, Married-civ-spouseJ,1
10907,11, 0, 0,-1
10908,8, White, heWti,1
10909,9, Male, Female,-1
10910,12, 40,E 40,1
10911,12, 40, 40,-1
10912,7, Not-in-family,,1
10913,4, 13, 9,-1
10914,5, Never-married,K Married-civ-spouse,1
10915,4, 13, 9,-1
10916,12, 40,7 0,1
10917,4, 13, 8,-1
10918,9, Male,,1
10919,13, United-States, United-States,-1
10920,14, <=50K, <=50Kv,1
10921,7, Not-in-family, Husband,-1
10922,2, 77516,,1
10923,8, White, White,-1
10924,1, State-gov,,1
10925,7, Not-in-family, Not-in-family,-1
10926,10, 2174, 0,1
10927,4, 13, 9,-1
10928,5, Never-married,iue-or-arc vpdsMsei,1
10929,10, 2174, 0,-1
10930,9, Male,f Male,1
10931,9, Male, Male,-1
10932,2, 77516,,1
10933,0,39,42,-1
10934,4, 13, 10,1
10935,3, Bachelors, HS-grad,-1
10936,4, 13,,1
10937,7, Not-in-family, Not-in-family,-1
10938,7, Not-in-family,K Not-in-family,1
10939,13, United-States, United-States,-1
10940,9, Male,eaM l,1
10941,0,39,63,-1
10942,9, Male,M Female,1
10943,5, Never-married, Never-married,-1
10944,4, 13,,1
10945,8, White, White,-1
10946,14, <=50K, <=50KE,1
10947,1, State-gov, Private,-1
10948,2, 77516,A 210165,1
10949,10, 2174, 0,-1
10950,14, <=50K,,1
10951,3, Bachelors, Masters,-1
10952,0,39,31,1
10953,8, White, Black,-1
10954,2, 77516, 396116Y,1
10955,6, Adm-clerical, Sales,-1
10956,2, 77516,,1
10957,6, Adm-clerical, Prof-specialty,-1
10958,14, <=50K,,1
10959,3, Bachelors, HS-grad,-1
10960,11, 0,0 ,1
10961,8, White, Black,-1
10962,5, Never-married, apssou-iMdveierrc-,1
10963,0,39,56,-1
10964,3, Bachelors,,1
10965,1, State-gov, Self-emp-not-inc,-1
10966,12, 40,,1
10967,5, Never-married, Never-married,-1
10968,5, Never-married,,1
10969,0,39,21,-1
10970,12, 40,E 40,1
10971,13, United-States, United-States,-1
10972,14, <=50K,5= <0K,1
10973,5, Never-married, Never-married,-1
10974,5, Never-married,ea-vrmerrNde i,1
10975,14, <=50K, <=50K,-1
10976,8, White,,1
10977,13, United-States, United-States,-1
10978,8, White,z White,1
10979,12, 40, 25,-1
10980,8, White,Weth i,1
10981,8, White, White,-1
10982,10, 2174,P 0,1
10983,11, 0, 0,-1
10984,1, State-gov,,1
10985,0,39,38,-1
10986,5, Never-married,C Never-married,1
10987,7, Not-in-family, Unmarried,-1
10988,3, Bachelors,,1
10989,2, 77516, 287986,-1
10990,3, Bachelors,Brs loceah,1
10991,10, 2174, 0,-1
10992,8, White, Whitet,1
10993,7, Not-in-family, Husband,-1
10994,2, 77516,r 114357,1
10995,4, 13, 12,-1
10996,1, State-gov, PrivateD,1
10997,10, 2174, 0,-1
10998,4, 13, 13z,1
10999,14, <=50K, <=50K,-1
11000,14, <=50K, 5<0K=,1
11001,6, Adm-clerical, Craft-repair,-1
11002,4, 13,N 13,1
11003,4, 13, 7,-1
11004,13, United-States,Utia-Sdeens tt,1
11005,13, United-States, United-States,-1
11006,12, 40,,1
11007,3, Bachelors, Assoc-voc,-1
11008,6, Adm-clerical,rr hOs-evciete,1
11009,10, 2174, 0,-1
11010,6, Adm-clerical, Adm-clericalg,1
11011,12, 40, 40,-1
11012,7, Not-in-family,N Husband,1
11013,9, Male, Male,-1
11014,5, Never-married, Married-civ-spouseJ,1
11015,4, 13, 7,-1
11016,1, State-gov,,1
11017,7, Not-in-family, Husband,-1
11018,5, Never-married, Never-marriedP,1
11019,0,39,49,-1
11020,3, Bachelors,erac Dtoto,1
11021,2, 77516, 165201,-1
11022,6, Adm-clerical,q Tech-support,1
11023,14, <=50K, <=50K,-1
11024,7, Not-in-family,,1
11025,0,39,28,-1
11026,5, Never-married,,1
11027,7, Not-in-family, Husband,-1
11028,11, 0, 0,1
11029,14, <=50K, <=50K,-1
11030,12, 40,,1
11031,8, White, Other,-1
11032,6, Adm-clerical,w Exec-managerial,1
11033,8, White, White,-1
11034,1, State-gov,h Private,1
11035,4, 13, 9,-1
11036,9, Male, aMel,1
11037,6, Adm-clerical, Other-service,-1
11038,8, White,W ethi,1
11039,11, 0, 0,-1
11040,14, <=50K,,1
11041,2, 77516, 337606,-1
11042,8, White,B White,1
11043,12, 40, 60,-1
11044,12, 40, 40q,1
11045,6, Adm-clerical, ?,-1
11046,6, Adm-clerical, o-Tshctprpeu,1
11047,8, White, White,-1
11048,2, 77516,9163 58,1
11049,11, 0, 0,-1
11050,10, 2174, 0,1
11051,13, United-States, United-States,-1
11052,4, 13,,1
11053,7, Not-in-family, Own-child,-1
11054,12, 40, 20,1
11055,11, 0, 0,-1
11056,13, United-States,t United-States,1
11057,5, Never-married, Never-married,-1
11058,2, 77516, 177121y,1
11059,0,39,58,-1
11060,0,39,43O,1
11061,9, Male, Female,-1
11062,8, White, WhiteW,1
11063,14, <=50K, <=50K,-1
11064,13, United-States, United-StatesQ,1
11065,0,39,34,-1
11066,8, White,heW it,1
11067,0,39,28,-1
11068,9, Male, laeM,1
11069,5, Never-married, Married-civ-spouse,-1
11070,3, Bachelors, t10h,1
11071,0,39,45,-1
11072,7, Not-in-family,,1
11073,8, White, White,-1
11074,5, Never-married,,1
11075,12, 40, 15,-1
11076,14, <=50K, K>50,1
11077,11, 0, 0,-1
11078,2, 77516,W 150057,1
11079,14, <=50K, >50K,-1
11080,7, Not-in-family, Husbandt,1
11081,14, <=50K, >50K,-1
11082,8, White,etiW h,1
11083,11, 0, 0,-1
11084,8, White,Z White,1
11085,5, Never-married, Never-married,-1
11086,9, Male,f Male,1
11087,8, White, White,-1
11088,0,39,31K,1
11089,4, 13, 14,-1
11090,3, Bachelors, Some-collegeO,1
11091,11, 0, 0,-1
11092,13, United-States,ay eGmnr,1
11093,6, Adm-clerical, Exec-managerial,-1
11094,2, 77516,o 121411,1
11095,11, 0, 0,-1
11096,14, <=50K,y <=50K,1
11097,6, Adm-clerical, Protective-serv,-1
11098,5, Never-married, Married-civ-spousea,1
11099,10, 2174, 0,-1
11100,4, 13, 9o,1
11101,9, Male, Male,-1
11102,12, 40, 50z,1
11103,6, Adm-clerical, Prof-specialty,-1
11104,12, 40, 40e,1
11105,9, Male, Male,-1
11106,4, 13,,1
11107,0,39,20,-1
11108,7, Not-in-family, Owilcnd-h,1
11109,2, 77516, 45687,-1
11110,4, 13,,1
11111,14, <=50K, <=50K,-1
11112,13, United-States,D United-States,1
11113,14, <=50K, <=50K,-1
11114,8, White, Blacks,1
11115,4, 13, 14,-1
11116,2, 77516,r 351324,1
11117,5, Never-married, Never-married,-1
11118,6, Adm-clerical, Other-serviceV,1
11119,3, Bachelors, HS-grad,-1
11120,5, Never-married,pi-rseoeiuarvcd M-s,1
11121,12, 40, 50,-1
11122,4, 13,31 ,1
11123,0,39,47,-1
11124,4, 13,,1
11125,2, 77516, 156897,-1
11126,5, Never-married,E Divorced,1
11127,2, 77516, 29819,-1
11128,8, White,S White,1
11129,10, 2174, 0,-1
11130,7, Not-in-family,l--nifiaNtmo y,1
11131,10, 2174, 0,-1
11132,0,39,38S,1
11133,1, State-gov, Private,-1
11134,2, 77516,9168 97,1
11135,6, Adm-clerical, Exec-managerial,-1
11136,1, State-gov,ievtra P,1
11137,0,39,28,-1
11138,12, 40,B 40,1
11139,8, White, White,-1
11140,9, Male,W Female,1
11141,3, Bachelors, HS-grad,-1
11142,2, 77516,7 13251,1
11143,9, Male, Male,-1
11144,10, 2174,,1
11145,10, 2174, 0,-1
11146,4, 13,Z 9,1
11147,11, 0, 0,-1
11148,1, State-gov,n Private,1
11149,8, White, White,-1
11150,8, White,Weh it,1
11151,12, 40, 45,-1
11152,3, Bachelors,,1
11153,1, State-gov, Private,-1
11154,3, Bachelors,p 11th,1
11155,6, Adm-clerical, Prof-specialty,-1
11156,14, <=50K,V >50K,1
11157,9, Male, Female,-1
11158,0,39,33,1
11159,0,39,26,-1
11160,9, Male,lFm aee,1
11161,12, 40, 25,-1
11162,11, 0,,1
11163,13, United-States, United-States,-1
11164,6, Adm-clerical,A Sales,1
11165,4, 13, 13,-1
11166,12, 40, 53,1
11167,14, <=50K, >50K,-1
11168,3, Bachelors, aelhrBcso,1
11169,12, 40, 40,-1
11170,4, 13,S 9,1
11171,14, <=50K, <=50K,-1
11172,4, 13, 9r,1
11173,3, Bachelors, HS-grad,-1
11174,6, Adm-clerical,etOrhsri-ce ve,1
11175,8, White, White,-1
11176,5, Never-married,Q Married-civ-spouse,1
11177,14, <=50K, >50K,-1
11178,12, 40,4 0,1
11179,1, State-gov, Private,-1
11180,13, United-States,F United-States,1
11181,3, Bachelors, Some-college,-1
11182,14, <=50K, >50Ky,1
11183,0,39,41,-1
11184,5, Never-married,dieMsvsicpuro -ea-r,1
11185,4, 13, 9,-1
11186,0,39,65R,1
11187,10, 2174, 0,-1
11188,11, 0,J 0,1
11189,4, 13, 10,-1
11190,2, 77516,Y 114459,1
11191,6, Adm-clerical, ?,-1
11192,5, Never-married,,1
11193,11, 0, 0,-1
11194,6, Adm-clerical,C Sales,1
11195,8, White, White,-1
11196,12, 40,a 40,1
11197,3, Bachelors, HS-grad,-1
11198,2, 77516, 341643y,1
11199,4, 13, 9,-1
11200,2, 77516,U 118725,1
11201,11, 0, 0,-1
11202,1, State-gov,t Self-emp-inc,1
11203,14, <=50K, >50K,-1
11204,10, 2174,,1
11205,10, 2174, 0,-1
11206,7, Not-in-family,,1
11207,12, 40, 45,-1
11208,9, Male,,1
11209,6, Adm-clerical, Prof-specialty,-1
11210,1, State-gov,o-- l-pfincnSmete,1
11211,12, 40, 40,-1
11212,1, State-gov,ivrtaPe ,1
11213,1, State-gov, Private,-1
11214,11, 0,,1
11215,2, 77516, 116468,-1
11216,6, Adm-clerical,Y ?,1
11217,5, Never-married, Married-civ-spouse,-1
11218,5, Never-married,m Married-civ-spouse,1
11219,4, 13, 9,-1
11220,0,39,73,1
11221,3, Bachelors, HS-grad,-1
11222,11, 0,,1
11223,5, Never-married, Never-married,-1
11224,0,39,26f,1
11225,5, Never-married, Never-married,-1
11226,4, 13,,1
11227,6, Adm-clerical, ?,-1
11228,7, Not-in-family,,1
11229,3, Bachelors, HS-grad,-1
11230,6, Adm-clerical,Y Sales,1
11231,0,39,35,-1
11232,2, 77516, 165001L,1
11233,9, Male, Female,-1
11234,1, State-gov,n Private,1
11235,7, Not-in-family, Not-in-family,-1
11236,10, 2174, 0q,1
11237,0,39,84,-1
11238,12, 40, 04,1
11239,13, United-States, United-States,-1
11240,8, White,,1
11241,14, <=50K, <=50K,-1
11242,8, White,,1
11243,7, Not-in-family, Own-child,-1
11244,1, State-gov, Self-emp-incp,1
11245,13, United-States, United-States,-1
11246,12, 40,4 0,1
11247,3, Bachelors, Bachelors,-1
11248,4, 13,,1
11249,5, Never-married, Married-civ-spouse,-1
11250,12, 40,J 40,1
11251,14, <=50K, <=50K,-1
11252,4, 13, 15,1
11253,3, Bachelors, Assoc-voc,-1
11254,12, 40, 40m,1
11255,3, Bachelors, Some-college,-1
11256,1, State-gov,H Private,1
11257,13, United-States, United-States,-1
11258,6, Adm-clerical,,1
11259,7, Not-in-family, Husband,-1
11260,7, Not-in-family,bd nHsua,1
11261,2, 77516, 199596,-1
11262,4, 13,,1
11263,14, <=50K, <=50K,-1
11264,9, Male,,1
11265,14, <=50K, >50K,-1
11266,14, <=50K,K<0=5 ,1
11267,12, 40, 40,-1
11268,11, 0,,1
11269,7, Not-in-family, Not-in-family,-1
11270,10, 2174,0 ,1
11271,8, White, White,-1
11272,5, Never-married, Divorceda,1
11273,4, 13, 9,-1
11274,1, State-gov,,1
11275,7, Not-in-family, Not-in-family,-1
11276,8, White, klBca,1
11277,9, Male, Male,-1
11278,6, Adm-clerical,,1
11279,4, 13, 10,-1
11280,8, White, Whitek,1
11281,7, Not-in-family, Husband,-1
11282,4, 13, 14I,1
11283,4, 13, 13,-1
11284,9, Male,z Male,1
11285,13, United-States, United-States,-1
11286,9, Male,lmee aF,1
11287,3, Bachelors, Some-college,-1
11288,12, 40,K 40,1
11289,14, <=50K, >50K,-1
11290,3, Bachelors, Assoc-vocC,1
11291,0,39,51,-1
11292,2, 77516,f 56483,1
11293,0,39,73,-1
11294,3, Bachelors,I HS-grad,1
11295,8, White, White,-1
11296,8, White,,1
11297,3, Bachelors, HS-grad,-1
11298,14, <=50K,<0K =5,1
11299,1, State-gov, Private,-1
11300,10, 2174, 7688m,1
11301,7, Not-in-family, Husband,-1
11302,5, Never-married, DivorcedT,1
11303,14, <=50K, <=50K,-1
11304,14, <=50K, <=50Kq,1
11305,10, 2174, 0,-1
11306,12, 40, 44B,1
11307,11, 0, 0,-1
11308,1, State-gov, Privatel,1
11309,10, 2174, 0,-1
11310,7, Not-in-family, Own-childb,1
11311,2, 77516, 77905,-1
11312,6, Adm-clerical,Seasl ,1
11313,13, United-States, United-States,-1
11314,7, Not-in-family,nHsdua b,1
11315,7, Not-in-family, Not-in-family,-1
11316,1, State-gov,h Private,1
11317,1, State-gov, Private,-1
11318,11, 0, 0t,1
11319,3, Bachelors, HS-grad,-1
11320,0,39,75a,1
11321,8, White, White,-1
11322,13, United-States,,1
11323,3, Bachelors, Assoc-acdm,-1
11324,13, United-States,t UtedsienatS-,1
11325,5, Never-married, Never-married,-1
11326,9, Male,Mlea ,1
11327,4, 13, 10,-1
11328,6, Adm-clerical, Tech-supportD,1
11329,11, 0, 0,-1
11330,3, Bachelors, Bachelorsb,1
11331,10, 2174, 0,-1
11332,13, United-States, United-Statesv,1
11333,9, Male, Male,-1
11334,4, 13,,1
11335,14, <=50K, <=50K,-1
11336,0,39,32,1
11337,12, 40, 40,-1
11338,1, State-gov,l Private,1
11339,13, United-States, Mexico,-1
11340,1, State-gov,S State-gov,1
11341,8, White, White,-1
11342,6, Adm-clerical,c Farming-fishing,1
11343,8, White, White,-1
11344,1, State-gov, PrivateT,1
11345,2, 77516, 260579,-1
11346,2, 77516,851505 ,1
11347,11, 0, 0,-1
11348,0,39,,1
11349,6, Adm-clerical, Prof-specialty,-1
11350,10, 2174,k 0,1
11351,7, Not-in-family, Not-in-family,-1
11352,5, Never-married, DivorcedH,1
11353,0,39,48,-1
11354,14, <=50K,,1
11355,3, Bachelors, Some-college,-1
11356,1, State-gov,,1
11357,9, Male, Female,-1
11358,12, 40,,1
11359,14, <=50K, <=50K,-1
11360,6, Adm-clerical,,1
11361,1, State-gov, Self-emp-not-inc,-1
11362,4, 13,C 10,1
11363,14, <=50K, <=50K,-1
11364,8, White,L White,1
11365,6, Adm-clerical, Other-service,-1
11366,1, State-gov,Pvitare ,1
11367,5, Never-married, Never-married,-1
11368,10, 2174, 0,1
11369,3, Bachelors, Some-college,-1
11370,8, White,,1
11371,10, 2174, 0,-1
11372,8, White,,1
11373,2, 77516, 155701,-1
11374,7, Not-in-family,H nbduas,1
11375,11, 0, 0,-1
11376,0,39,31y,1
11377,9, Male, Male,-1
11378,5, Never-married,z Divorced,1
11379,11, 0, 0,-1
11380,10, 2174, 0t,1
11381,6, Adm-clerical, Adm-clerical,-1
11382,1, State-gov,x Private,1
11383,5, Never-married, Never-married,-1
11384,5, Never-married, ea-mdiervrNre,1
11385,7, Not-in-family, Not-in-family,-1
11386,11, 0, 0o,1
11387,11, 0, 0,-1
11388,1, State-gov,N Private,1
11389,5, Never-married, Divorced,-1
11390,4, 13, 10k,1
11391,0,39,42,-1
11392,11, 0,40 15,1
11393,0,39,45,-1
11394,8, White,S White,1
11395,10, 2174, 4650,-1
11396,3, Bachelors,,1
11397,12, 40, 50,-1
11398,7, Not-in-family,usHbnda ,1
11399,6, Adm-clerical, Craft-repair,-1
11400,13, United-States,tnisUe-aeSd tt,1
11401,13, United-States, United-States,-1
11402,0,39,,1
11403,11, 0, 0,-1
11404,12, 40, 15c,1
11405,14, <=50K, <=50K,-1
11406,5, Never-married,eevrdiNarmr- e,1
11407,4, 13, 13,-1
11408,10, 2174, 0H,1
11409,1, State-gov, Private,-1
11410,5, Never-married,mvderee airr-N,1
11411,14, <=50K, <=50K,-1
11412,3, Bachelors,,1
11413,0,39,41,-1
11414,12, 40,,1
11415,9, Male, Male,-1
11416,13, United-States,,1
11417,12, 40, 40,-1
11418,13, United-States,,1
11419,7, Not-in-family, Own-child,-1
11420,2, 77516,0 7303,1
11421,9, Male, Female,-1
11422,6, Adm-clerical,u Sales,1
11423,2, 77516, 280618,-1
11424,2, 77516,g 226717,1
11425,14, <=50K, >50K,-1
11426,12, 40,06 ,1
11427,11, 0, 0,-1
11428,1, State-gov, Self-emp-not-incH,1
11429,1, State-gov, ?,-1
11430,14, <=50K,m <=50K,1
11431,2, 77516, 166210,-1
11432,9, Male, MaleN,1
11433,0,39,46,-1
11434,11, 0,0 ,1
11435,8, White, White,-1
11436,4, 13,w 8,1
11437,1, State-gov, Private,-1
11438,10, 2174, 0n,1
11439,3, Bachelors, HS-grad,-1
11440,8, White,i White,1
11441,4, 13, 12,-1
11442,4, 13, 9,1
11443,14, <=50K, <=50K,-1
11444,4, 13,,1
11445,2, 77516, 117674,-1
11446,9, Male,aM el,1
11447,8, White, White,-1
11448,12, 40,,1
11449,3, Bachelors, Doctorate,-1
11450,14, <=50K, <=50Kl,1
11451,8, White, White,-1
11452,0,39,b44,1
11453,2, 77516, 247006,-1
11454,11, 0, 0M,1
11455,13, United-States, United-States,-1
11456,2, 77516,,1
11457,14, <=50K, <=50K,-1
11458,13, United-States,i-SUa tetnesdt,1
11459,13, United-States, United-States,-1
11460,7, Not-in-family,adHb nus,1
11461,5, Never-married, Never-married,-1
11462,1, State-gov, Privatea,1
11463,11, 0, 0,-1
11464,9, Male,eaM l,1
11465,11, 0, 0,-1
11466,10, 2174, 0,1
11467,1, State-gov, Local-gov,-1
11468,12, 40, 40t,1
11469,13, United-States, United-States,-1
11470,5, Never-married,c Never-married,1
11471,5, Never-married, Married-civ-spouse,-1
11472,14, <=50K, <=50Kg,1
11473,11, 0, 0,-1
11474,2, 77516,S 283227,1
11475,11, 0, 0,-1
11476,12, 40, 35h,1
11477,4, 13, 3,-1
11478,8, White, heWti,1
11479,1, State-gov, Private,-1
11480,7, Not-in-family,q Own-child,1
11481,2, 77516, 168055,-1
11482,13, United-States,ieihpsn iPlp,1
11483,10, 2174, 0,-1
11484,12, 40, 40D,1
11485,0,39,42,-1
11486,5, Never-married,q Divorced,1
11487,5, Never-married, Never-married,-1
